car_id,brand,year,engine_size,fuel_type,transmission,total_km_travled,condition,price,model,price_category
318,Honda,2019,5.4,Petrol,Automatic,213408,Used,41025.13,Fit,Mid-range
319,Tesla,2007,2.2,Electric,Manual,242718,Used,49233.78,Model X,Mid-range
320,Tesla,2021,3.8,Electric,Automatic,192879,Like_New,49328.97,Model X,Mid-range
321,Mercedes,2011,1.2,Hybrid,Automatic,23086,New,29415.54,C-Class,Mid-range
322,Honda,2003,4.3,Hybrid,Automatic,85637,New,85770.04,Fit,Luxury
323,Ford,2004,2.6,Hybrid,Manual,158279,Like_New,38776.63,Fiesta,Mid-range
324,Tesla,2012,5.5,Electric,Manual,151969,Like_New,26810.79,Model S,Affordable
325,BMW,2014,5.4,Petrol,Automatic,63083,New,21701.94,X3,Affordable
326,Honda,2022,2.6,Diesel,Automatic,95028,New,35644.95,Accord,Mid-range
327,Toyota,2015,5.5,Diesel,Automatic,97551,New,11417.52,RAV4,Affordable
328,BMW,2009,6.0,Hybrid,Manual,138355,Like_New,8126.21,5 Series,Affordable
329,BMW,2022,5.1,Petrol,Automatic,94024,New,62488.51,5 Series,Expensive
330,Toyota,2015,5.2,Diesel,Manual,262399,Used,63818.98,RAV4,Expensive
331,Honda,2011,2.2,Diesel,Automatic,207627,Used,55310.88,Civic,Expensive
332,Toyota,2016,3.9,Diesel,Manual,15487,New,77417.09,Corolla,Luxury
333,Mercedes,2015,1.3,Petrol,Automatic,19346,New,8719.3,GLC,Affordable
334,BMW,2011,1.5,Hybrid,Manual,297194,Used,93917.45,5 Series,Luxury
335,Audi,2007,6.0,Hybrid,Manual,270888,Used,14031.19,Q7,Affordable
336,Audi,2019,2.6,Hybrid,Manual,61596,New,69032.18,A4,Expensive
337,Ford,2002,4.7,Electric,Manual,214469,Used,17672.68,Mustang,Affordable
338,Tesla,2015,5.0,Electric,Manual,177175,Like_New,88591.02,Model Y,Luxury
339,Toyota,2012,5.3,Electric,Manual,153048,Like_New,53517.76,Prius,Expensive
340,Toyota,2022,6.0,Petrol,Automatic,6277,New,12817.89,RAV4,Affordable
341,Ford,2018,2.2,Diesel,Automatic,133332,Like_New,63588.79,Fiesta,Expensive
342,Ford,2007,1.2,Diesel,Automatic,240515,Used,5865.44,Fiesta,Affordable
343,Ford,2021,3.1,Petrol,Automatic,260577,Used,78722.11,Mustang,Luxury
344,BMW,2004,1.7,Petrol,Manual,196955,Like_New,66805.57,X5,Expensive
345,Mercedes,2019,1.1,Hybrid,Automatic,286885,Used,25199.35,E-Class,Affordable
346,Toyota,2007,2.8,Hybrid,Manual,299355,Used,40601.34,Camry,Mid-range
347,BMW,2023,4.9,Electric,Manual,240464,Used,5741.64,X5,Affordable
348,Ford,2011,3.8,Electric,Manual,258445,Used,70899.96,Focus,Expensive
349,Toyota,2000,2.6,Petrol,Automatic,269013,Used,35653.47,Corolla,Mid-range
350,BMW,2020,4.3,Electric,Manual,94515,New,59300.95,3 Series,Expensive
351,Mercedes,2019,2.2,Diesel,Automatic,150494,Like_New,95889.12,GLC,Luxury
352,BMW,2005,1.1,Petrol,Automatic,166685,Like_New,33449.34,X5,Mid-range
353,Mercedes,2021,4.8,Petrol,Automatic,188088,Like_New,99072.6,C-Class,Luxury
354,Ford,2017,4.1,Diesel,Automatic,60110,New,65109.2,Focus,Expensive
355,Mercedes,2007,4.8,Hybrid,Automatic,219601,Used,27998.42,GLA,Affordable
356,Toyota,2006,1.2,Hybrid,Manual,208994,Used,46493.9,Camry,Mid-range
357,Ford,2000,5.2,Diesel,Manual,296177,Used,75343.05,Mustang,Expensive
358,Toyota,2020,4.1,Diesel,Automatic,260705,Used,47415.4,RAV4,Mid-range
359,Audi,2015,3.8,Electric,Manual,12938,New,11508.22,A4,Affordable
360,Honda,2011,4.1,Petrol,Automatic,130842,Like_New,21017.35,Accord,Affordable
361,Mercedes,2005,5.3,Electric,Manual,264418,Used,80173.29,C-Class,Luxury
362,Honda,2019,3.9,Diesel,Manual,150033,Like_New,66595.44,Civic,Expensive
363,Honda,2001,3.9,Electric,Manual,20044,New,59133.42,Accord,Expensive
364,Mercedes,2013,6.0,Diesel,Manual,99372,Like_New,20924.09,E-Class,Affordable
365,Ford,2003,4.8,Electric,Manual,276850,Used,84586.96,Fiesta,Luxury
366,Audi,2000,3.2,Electric,Manual,137046,Like_New,96270.31,Q7,Luxury
367,Toyota,2022,4.5,Hybrid,Manual,21213,New,8884.27,Prius,Affordable
368,BMW,2017,2.9,Diesel,Manual,1950,New,12413.03,X3,Affordable
369,Toyota,2012,2.1,Electric,Manual,254043,Used,89048.83,RAV4,Luxury
370,BMW,2001,4.0,Petrol,Manual,216085,Used,82477.46,X5,Luxury
371,Toyota,2008,5.6,Electric,Manual,272555,Used,63703.77,Prius,Expensive
372,Mercedes,2020,5.6,Electric,Manual,148843,Like_New,94771.69,GLA,Luxury
373,Audi,2001,2.7,Petrol,Manual,297197,Used,66410.9,Q5,Expensive
374,BMW,2008,3.6,Diesel,Automatic,248966,Used,25518.6,3 Series,Affordable
375,Tesla,2000,2.1,Electric,Manual,138117,Like_New,74221.02,Model X,Expensive
376,Ford,2010,6.0,Hybrid,Manual,29714,New,66342.48,Explorer,Expensive
377,Toyota,2002,5.9,Hybrid,Manual,165458,Like_New,98645.75,RAV4,Luxury
378,Toyota,2019,4.2,Petrol,Manual,270706,Used,25320.09,Corolla,Affordable
379,BMW,2022,5.0,Electric,Manual,12026,New,61799.07,3 Series,Expensive
380,Ford,2003,4.6,Diesel,Manual,106147,Like_New,79115.91,Fiesta,Luxury
381,Ford,2017,4.0,Electric,Automatic,31589,New,37203.39,Fiesta,Mid-range
382,Mercedes,2022,1.3,Hybrid,Automatic,108199,Like_New,41069.56,C-Class,Mid-range
383,Tesla,2005,3.3,Electric,Automatic,288988,Used,89350.67,Model Y,Luxury
384,Mercedes,2002,4.4,Petrol,Manual,208574,Used,43398.51,E-Class,Mid-range
385,Mercedes,2021,4.4,Petrol,Manual,214340,Used,64349.62,GLA,Expensive
386,Mercedes,2010,2.9,Diesel,Manual,54708,New,89477.62,GLC,Luxury
387,Mercedes,2014,5.7,Diesel,Automatic,70825,New,24933.53,C-Class,Affordable
388,Mercedes,2021,1.8,Hybrid,Manual,51574,New,98278.34,GLA,Luxury
389,Audi,2004,3.5,Diesel,Manual,232409,Used,71685.59,A3,Expensive
390,Ford,2019,4.5,Electric,Automatic,186381,Like_New,52131.56,Explorer,Mid-range
391,Mercedes,2009,4.5,Petrol,Automatic,64230,New,45937.45,C-Class,Mid-range
392,Ford,2011,4.2,Petrol,Manual,254451,Used,95664.64,Mustang,Luxury
393,Ford,2014,2.4,Petrol,Manual,247174,Used,24543.86,Fiesta,Affordable
394,Honda,2016,1.8,Diesel,Manual,219700,Used,34609.91,CR-V,Mid-range
395,Audi,2009,4.2,Petrol,Manual,287249,Used,34240.31,Q5,Mid-range
396,Mercedes,2005,4.0,Petrol,Automatic,246514,Used,32455.6,GLA,Mid-range
397,Toyota,2017,1.9,Petrol,Manual,264491,Used,49511.11,RAV4,Mid-range
398,BMW,2012,4.5,Hybrid,Manual,226094,Used,98972.03,5 Series,Luxury
399,Tesla,2002,3.3,Electric,Automatic,148182,Like_New,89434.74,Model X,Luxury
400,Toyota,2023,4.3,Diesel,Manual,193242,Like_New,36155.21,Corolla,Mid-range
401,Audi,2009,5.2,Petrol,Manual,182873,Like_New,45172.66,A4,Mid-range
402,BMW,2013,1.8,Diesel,Automatic,124926,Like_New,68600.67,3 Series,Expensive
403,Audi,2005,1.1,Petrol,Automatic,81147,New,6629.41,Q5,Affordable
404,Ford,2002,4.9,Petrol,Manual,19199,New,82914.6,Explorer,Luxury
405,BMW,2015,4.0,Petrol,Automatic,183208,Like_New,88580.82,5 Series,Luxury
406,Ford,2006,4.5,Diesel,Automatic,220868,Used,86434.03,Explorer,Luxury
407,Toyota,2019,5.2,Diesel,Manual,120787,Like_New,40630.17,Corolla,Mid-range
408,Toyota,2013,5.0,Petrol,Automatic,114427,Like_New,48889.95,Corolla,Mid-range
409,BMW,2008,5.8,Electric,Manual,148063,Like_New,6176.89,3 Series,Affordable
410,BMW,2014,3.7,Diesel,Manual,153625,Like_New,42942.56,X5,Mid-range
411,Mercedes,2020,3.4,Hybrid,Manual,220782,Used,48740.55,GLA,Mid-range
412,Audi,2002,3.0,Diesel,Manual,87493,New,91162.56,Q7,Luxury
413,Mercedes,2001,1.8,Petrol,Automatic,274915,Used,89928.83,GLA,Luxury
414,Audi,2001,3.9,Electric,Manual,125607,Like_New,96779.22,Q7,Luxury
415,Mercedes,2002,2.4,Petrol,Manual,246834,Used,89084.97,GLA,Luxury
416,Ford,2017,5.6,Hybrid,Manual,79876,New,5779.07,Fiesta,Affordable
417,BMW,2013,3.9,Diesel,Manual,167071,Like_New,65938.78,3 Series,Expensive
418,Toyota,2019,4.0,Diesel,Automatic,202959,Used,11482.58,Prius,Affordable
419,Audi,2017,2.8,Petrol,Automatic,243722,Used,30896.46,A4,Mid-range
420,Audi,2009,1.3,Petrol,Automatic,44440,New,59939.22,Q7,Expensive
421,Toyota,2001,1.2,Hybrid,Manual,31655,New,71558.31,Camry,Expensive
422,Mercedes,2021,3.1,Electric,Automatic,43039,New,67190.04,GLA,Expensive
423,Audi,2000,1.4,Hybrid,Automatic,72219,New,9660.54,Q7,Affordable
424,Tesla,2003,4.0,Electric,Manual,186061,Like_New,14842.37,Model S,Affordable
425,Ford,2013,5.4,Diesel,Automatic,273388,Used,17215.75,Fiesta,Affordable
426,BMW,2000,5.4,Electric,Manual,94594,New,13684.37,X3,Affordable
427,Toyota,2013,4.3,Electric,Automatic,170623,Like_New,21932.27,Prius,Affordable
428,BMW,2015,2.1,Diesel,Automatic,194302,Like_New,70406.34,5 Series,Expensive
429,Tesla,2021,5.3,Electric,Automatic,290515,Used,83929.54,Model 3,Luxury
430,Audi,2013,5.4,Diesel,Automatic,159950,Like_New,43837.32,Q5,Mid-range
431,Audi,2019,2.0,Hybrid,Manual,167229,Like_New,70814.24,A3,Expensive
432,Tesla,2002,4.7,Electric,Manual,5914,New,24001.54,Model Y,Affordable
433,Toyota,2002,2.4,Petrol,Automatic,214772,Used,97461.61,Prius,Luxury
434,Ford,2008,5.0,Diesel,Manual,289324,Used,38249.76,Fiesta,Mid-range
435,Honda,2005,6.0,Diesel,Automatic,227561,Used,85357.36,Accord,Luxury
436,Toyota,2012,1.2,Diesel,Automatic,187435,Like_New,94809.81,Camry,Luxury
437,Honda,2020,5.5,Electric,Automatic,95213,New,87147.83,Fit,Luxury
438,Tesla,2001,4.1,Electric,Automatic,37805,New,11371.43,Model S,Affordable
439,Mercedes,2007,5.9,Diesel,Automatic,126599,Like_New,66779.18,C-Class,Expensive
440,Honda,2020,3.3,Hybrid,Automatic,153775,Like_New,16408.62,Civic,Affordable
441,Ford,2001,5.2,Petrol,Manual,190093,Like_New,5537.99,Mustang,Affordable
442,Mercedes,2003,1.3,Petrol,Manual,74176,New,9919.43,GLA,Affordable
443,Honda,2014,2.7,Diesel,Automatic,94799,New,92034.17,Civic,Luxury
444,Tesla,2003,1.3,Electric,Manual,98385,New,91304.03,Model 3,Luxury
445,Mercedes,2012,5.9,Hybrid,Automatic,235654,Used,26453.32,C-Class,Affordable
446,Tesla,2011,5.1,Electric,Manual,88919,New,56970.82,Model Y,Expensive
447,Honda,2012,5.3,Diesel,Manual,81462,New,95727.68,Accord,Luxury
448,Tesla,2013,5.7,Electric,Manual,179340,Like_New,52187.08,Model Y,Mid-range
449,Ford,2019,1.4,Hybrid,Automatic,165320,Like_New,42389.89,Mustang,Mid-range
450,Honda,2017,2.9,Hybrid,Manual,31159,New,50908.63,CR-V,Mid-range
451,Honda,2005,1.4,Petrol,Automatic,42039,New,80070.5,Fit,Luxury
452,Honda,2010,2.1,Hybrid,Automatic,232974,Used,50341.38,Civic,Mid-range
453,Toyota,2001,2.1,Hybrid,Automatic,47800,New,79411.38,Camry,Luxury
454,Toyota,2022,3.3,Diesel,Manual,94626,New,46011.26,Corolla,Mid-range
455,Toyota,2018,2.3,Hybrid,Manual,118368,Like_New,28940.54,RAV4,Mid-range
456,Ford,2018,1.5,Petrol,Manual,174735,Like_New,36014.91,Explorer,Mid-range
457,Mercedes,2004,1.8,Diesel,Automatic,80903,New,12393.23,C-Class,Affordable
458,Tesla,2018,1.7,Electric,Automatic,118998,Like_New,52251.21,Model X,Mid-range
459,Audi,2001,5.9,Electric,Manual,241324,Used,19070.54,Q5,Affordable
460,Honda,2009,4.8,Petrol,Automatic,233229,Used,82096.97,Accord,Luxury
461,Tesla,2001,5.8,Electric,Manual,61748,New,44956.1,Model S,Mid-range
462,Honda,2010,3.2,Diesel,Manual,41190,New,77675.22,CR-V,Luxury
463,Ford,2017,2.4,Hybrid,Manual,40318,New,95673.74,Explorer,Luxury
464,Honda,2023,5.0,Petrol,Manual,168090,Like_New,85700.41,Accord,Luxury
465,Toyota,2014,2.6,Diesel,Automatic,124078,Like_New,95389.05,Camry,Luxury
466,Audi,2008,2.5,Electric,Manual,39759,New,58953.97,Q7,Expensive
467,BMW,2022,2.2,Diesel,Manual,278642,Used,20705.82,X3,Affordable
468,Honda,2018,1.6,Diesel,Manual,25989,New,93862.62,Accord,Luxury
469,Tesla,2008,2.3,Electric,Manual,156640,Like_New,87507.92,Model X,Luxury
470,Toyota,2002,2.8,Petrol,Manual,161171,Like_New,87119.23,Corolla,Luxury
471,BMW,2020,4.4,Electric,Manual,285626,Used,70861.07,3 Series,Expensive
472,Audi,2008,1.3,Diesel,Manual,292192,Used,64367.04,Q7,Expensive
473,BMW,2013,2.1,Petrol,Automatic,35814,New,6398.77,X5,Affordable
474,Toyota,2018,5.0,Petrol,Automatic,190766,Like_New,76065.14,Corolla,Luxury
475,Mercedes,2006,1.7,Diesel,Automatic,60204,New,13695.84,E-Class,Affordable
476,Mercedes,2015,2.7,Petrol,Automatic,32844,New,29676.34,GLA,Mid-range
477,BMW,2015,5.3,Diesel,Manual,248827,Used,57391.58,X3,Expensive
478,Ford,2000,1.8,Diesel,Automatic,245256,Used,47914.6,Fiesta,Mid-range
479,Tesla,2003,1.4,Electric,Automatic,21518,New,6498.57,Model X,Affordable
480,Tesla,2003,3.4,Electric,Automatic,23052,New,83278.58,Model S,Luxury
481,BMW,2006,2.5,Diesel,Manual,256346,Used,88486.09,X3,Luxury
482,Honda,2007,3.8,Hybrid,Automatic,69803,New,69777.93,Fit,Expensive
483,Honda,2016,5.0,Petrol,Automatic,71524,New,56401.45,Accord,Expensive
484,Tesla,2004,1.7,Electric,Manual,224582,Used,96270.09,Model X,Luxury
485,Tesla,2006,3.9,Electric,Automatic,67021,New,16395.84,Model 3,Affordable
486,Mercedes,2019,3.5,Electric,Manual,211321,Used,75101.46,GLA,Expensive
487,Ford,2019,1.7,Hybrid,Automatic,282187,Used,17194.26,Explorer,Affordable
488,Toyota,2003,4.1,Electric,Manual,2419,New,41275.26,Prius,Mid-range
489,Honda,2005,2.4,Electric,Automatic,187964,Like_New,60621.03,Civic,Expensive
490,Tesla,2006,3.4,Electric,Automatic,121831,Like_New,75023.33,Model S,Expensive
491,Mercedes,2017,1.4,Petrol,Automatic,244688,Used,5353.03,GLA,Affordable
492,Audi,2004,3.3,Diesel,Manual,101799,Like_New,29756.8,Q5,Mid-range
493,Mercedes,2019,2.5,Petrol,Automatic,194941,Like_New,56129.04,GLA,Expensive
494,Honda,2002,5.1,Diesel,Manual,176282,Like_New,55623.0,Fit,Expensive
495,Honda,2006,1.3,Petrol,Manual,108611,Like_New,65574.51,Civic,Expensive
496,Mercedes,2021,3.1,Hybrid,Manual,137559,Like_New,33866.09,C-Class,Mid-range
497,Toyota,2013,3.3,Hybrid,Manual,62112,New,56350.28,Corolla,Expensive
498,BMW,2006,4.6,Electric,Automatic,239040,Used,23029.74,5 Series,Affordable
499,Honda,2004,3.9,Hybrid,Automatic,278504,Used,22752.86,CR-V,Affordable
500,Mercedes,2021,4.3,Electric,Automatic,233451,Used,59773.58,GLA,Expensive
501,Tesla,2004,4.9,Electric,Manual,221490,Used,70119.9,Model X,Expensive
502,Mercedes,2022,5.3,Hybrid,Automatic,265161,Used,16438.0,GLA,Affordable
503,Ford,2001,2.6,Diesel,Manual,191196,Like_New,16665.04,Mustang,Affordable
504,BMW,2020,3.7,Petrol,Manual,247418,Used,58703.76,5 Series,Expensive
505,Audi,2021,5.2,Diesel,Manual,221370,Used,30659.1,Q7,Mid-range
506,Toyota,2005,5.9,Petrol,Automatic,189340,Like_New,42277.91,Corolla,Mid-range
507,Audi,2014,5.4,Diesel,Automatic,66320,New,43071.1,A3,Mid-range
508,BMW,2020,2.9,Diesel,Manual,235067,Used,21962.52,X3,Affordable
509,BMW,2009,2.0,Hybrid,Automatic,212373,Used,5124.89,3 Series,Affordable
510,BMW,2022,3.4,Diesel,Automatic,293271,Used,86049.42,5 Series,Luxury
511,Audi,2023,4.7,Hybrid,Manual,180786,Like_New,72925.19,Q7,Expensive
512,Tesla,2006,3.5,Electric,Manual,294065,Used,70601.16,Model 3,Expensive
513,BMW,2004,3.4,Electric,Automatic,266890,Used,56917.99,3 Series,Expensive
514,Mercedes,2000,5.2,Electric,Manual,65350,New,71592.12,E-Class,Expensive
515,Audi,2012,2.8,Petrol,Manual,181417,Like_New,93890.4,A4,Luxury
516,BMW,2020,5.3,Diesel,Automatic,240678,Used,68239.0,X5,Expensive
517,Mercedes,2017,3.0,Petrol,Automatic,22063,New,30183.68,GLA,Mid-range
518,Tesla,2012,2.6,Electric,Manual,117116,Like_New,59203.2,Model X,Expensive
519,Ford,2020,3.3,Electric,Automatic,177043,Like_New,47020.82,Fiesta,Mid-range
520,Tesla,2020,4.8,Electric,Manual,134670,Like_New,57859.82,Model Y,Expensive
521,BMW,2017,1.6,Diesel,Manual,10564,New,54173.0,5 Series,Expensive
522,Audi,2004,2.0,Diesel,Automatic,242124,Used,86583.65,A4,Luxury
523,Honda,2012,5.8,Electric,Manual,227506,Used,66921.01,CR-V,Expensive
524,BMW,2003,1.9,Electric,Manual,86134,New,22932.06,3 Series,Affordable
525,Honda,2016,3.8,Petrol,Manual,105940,Like_New,10986.59,Accord,Affordable
526,Mercedes,2002,3.9,Electric,Automatic,62085,New,45314.56,E-Class,Mid-range
527,Ford,2016,3.4,Diesel,Automatic,17862,New,6483.01,Focus,Affordable
528,Toyota,2010,4.2,Petrol,Automatic,272409,Used,35238.25,RAV4,Mid-range
529,Tesla,2020,2.1,Electric,Manual,140777,Like_New,39962.04,Model Y,Mid-range
530,Ford,2019,3.8,Hybrid,Manual,186351,Like_New,40680.94,Explorer,Mid-range
531,BMW,2022,2.9,Petrol,Automatic,62471,New,98038.25,X3,Luxury
532,Honda,2020,4.3,Diesel,Automatic,91080,New,33870.58,Civic,Mid-range
533,Tesla,2003,1.7,Electric,Automatic,108007,Like_New,30196.61,Model X,Mid-range
534,Honda,2001,3.9,Hybrid,Manual,46104,New,17291.19,Accord,Affordable
535,Audi,2019,1.9,Diesel,Automatic,40934,New,53545.84,A4,Expensive
536,Honda,2015,2.4,Petrol,Manual,254606,Used,19599.06,Fit,Affordable
537,Audi,2017,2.1,Diesel,Automatic,6050,New,63548.0,A3,Expensive
538,Mercedes,2007,1.9,Hybrid,Manual,175024,Like_New,19740.18,E-Class,Affordable
539,Tesla,2002,5.1,Electric,Manual,270628,Used,59783.97,Model X,Expensive
540,Tesla,2008,2.4,Electric,Automatic,184750,Like_New,83495.58,Model S,Luxury
541,Toyota,2019,5.6,Diesel,Manual,31323,New,9039.84,RAV4,Affordable
542,BMW,2005,5.8,Electric,Automatic,86332,New,44875.96,5 Series,Mid-range
543,Audi,2009,3.9,Electric,Manual,255540,Used,48799.65,A3,Mid-range
544,Toyota,2020,1.7,Diesel,Manual,254547,Used,80151.85,Prius,Luxury
545,Honda,2009,2.9,Diesel,Automatic,272459,Used,49451.99,CR-V,Mid-range
546,Honda,2012,5.0,Diesel,Manual,157591,Like_New,58915.9,Accord,Expensive
547,Toyota,2016,2.8,Petrol,Automatic,271251,Used,80164.4,Prius,Luxury
548,Tesla,2008,1.4,Electric,Automatic,55781,New,58177.06,Model S,Expensive
549,Honda,2016,3.8,Hybrid,Automatic,266013,Used,39038.44,Accord,Mid-range
550,Mercedes,2023,5.2,Hybrid,Manual,7971,New,13155.02,C-Class,Affordable
551,Mercedes,2008,5.0,Diesel,Manual,254927,Used,74341.98,GLC,Expensive
552,Toyota,2008,1.9,Hybrid,Manual,287795,Used,87758.12,RAV4,Luxury
553,Audi,2000,4.4,Diesel,Automatic,23446,New,97156.13,A4,Luxury
554,Audi,2001,2.1,Petrol,Automatic,257419,Used,93026.99,A4,Luxury
555,Toyota,2015,2.1,Electric,Manual,169180,Like_New,80754.7,Corolla,Luxury
556,Audi,2000,5.4,Diesel,Manual,3823,New,66129.83,Q5,Expensive
557,Tesla,2009,2.2,Electric,Automatic,144526,Like_New,79238.71,Model X,Luxury
558,Tesla,2017,2.3,Electric,Manual,135004,Like_New,46047.95,Model X,Mid-range
559,Audi,2007,1.0,Electric,Automatic,205162,Used,61503.74,A4,Expensive
560,Mercedes,2020,5.4,Petrol,Manual,67965,New,38126.48,GLA,Mid-range
561,Audi,2010,5.0,Hybrid,Automatic,272654,Used,36037.38,Q7,Mid-range
562,Tesla,2022,4.1,Electric,Manual,141609,Like_New,76885.72,Model X,Luxury
563,Ford,2001,4.8,Hybrid,Manual,105935,Like_New,48123.61,Explorer,Mid-range
564,BMW,2007,1.8,Diesel,Automatic,233705,Used,25155.32,X5,Affordable
565,Honda,2021,3.3,Petrol,Automatic,253978,Used,24184.13,CR-V,Affordable
566,Ford,2007,2.8,Electric,Automatic,144854,Like_New,86621.37,Mustang,Luxury
567,Audi,2016,1.5,Petrol,Manual,78004,New,69387.25,A4,Expensive
568,Mercedes,2014,3.4,Electric,Automatic,22072,New,56874.38,GLC,Expensive
569,Toyota,2016,5.6,Hybrid,Automatic,81015,New,43089.18,Corolla,Mid-range
570,Audi,2022,1.2,Hybrid,Manual,225075,Used,45927.65,Q5,Mid-range
571,Mercedes,2023,2.5,Petrol,Automatic,220010,Used,10456.34,GLA,Affordable
572,BMW,2012,2.0,Electric,Automatic,72746,New,48216.46,3 Series,Mid-range
573,Audi,2018,2.2,Petrol,Automatic,176774,Like_New,80568.22,Q5,Luxury
574,Tesla,2004,5.5,Electric,Manual,128259,Like_New,41858.72,Model X,Mid-range
575,Toyota,2011,3.3,Electric,Manual,30916,New,41440.22,Camry,Mid-range
576,Mercedes,2000,3.3,Hybrid,Manual,27268,New,6493.08,GLA,Affordable
577,Mercedes,2022,4.8,Hybrid,Automatic,175050,Like_New,48494.35,E-Class,Mid-range
578,Mercedes,2004,1.8,Electric,Manual,243966,Used,7407.08,C-Class,Affordable
579,BMW,2007,3.4,Electric,Automatic,23259,New,59183.2,5 Series,Expensive
580,Audi,2012,3.1,Electric,Automatic,79400,New,53144.42,Q5,Mid-range
581,BMW,2007,4.0,Hybrid,Automatic,296437,Used,84800.81,3 Series,Luxury
582,Honda,2022,6.0,Hybrid,Manual,111581,Like_New,60269.16,Accord,Expensive
583,Honda,2010,4.8,Diesel,Manual,7043,New,35725.6,Accord,Mid-range
584,Audi,2000,3.0,Electric,Automatic,181502,Like_New,54041.95,Q7,Expensive
585,Tesla,2012,5.1,Electric,Automatic,107009,Like_New,71472.1,Model Y,Expensive
586,BMW,2018,1.9,Electric,Manual,209137,Used,13926.56,X5,Affordable
587,Toyota,2023,1.2,Hybrid,Manual,161940,Like_New,64002.04,RAV4,Expensive
588,Mercedes,2002,2.0,Diesel,Manual,288453,Used,92079.5,E-Class,Luxury
589,Mercedes,2023,2.7,Diesel,Automatic,285428,Used,33417.38,GLC,Mid-range
590,Audi,2016,3.6,Petrol,Manual,113259,Like_New,64529.38,A4,Expensive
591,Tesla,2004,4.1,Electric,Manual,100804,Like_New,83026.3,Model 3,Luxury
592,Honda,2019,5.6,Hybrid,Manual,69000,New,53621.61,Accord,Expensive
593,Honda,2020,3.5,Petrol,Automatic,84179,New,73208.06,Accord,Expensive
594,Mercedes,2007,3.5,Petrol,Manual,291409,Used,34545.98,C-Class,Mid-range
595,Audi,2013,1.3,Electric,Automatic,260226,Used,34075.55,A3,Mid-range
596,BMW,2003,1.2,Petrol,Automatic,23880,New,68420.48,X3,Expensive
597,Honda,2010,3.8,Electric,Automatic,201264,Like_New,72013.84,Civic,Expensive
598,BMW,2019,3.2,Petrol,Manual,172438,Like_New,94015.92,X5,Luxury
599,Tesla,2014,5.2,Electric,Manual,245352,Used,26359.66,Model Y,Affordable
600,Honda,2018,1.8,Hybrid,Manual,67396,New,49480.67,Civic,Mid-range
601,Honda,2006,1.1,Electric,Automatic,279250,Used,28798.78,CR-V,Affordable
602,Ford,2018,3.2,Electric,Manual,56731,New,12608.76,Focus,Affordable
603,Honda,2018,2.2,Diesel,Automatic,75010,New,43306.9,Fit,Mid-range
604,Toyota,2010,1.2,Hybrid,Manual,249091,Used,40537.67,Prius,Mid-range
605,Audi,2004,4.6,Hybrid,Manual,294743,Used,30691.24,A4,Mid-range
606,Audi,2004,1.6,Hybrid,Manual,71326,New,33214.51,A4,Mid-range
607,BMW,2021,4.0,Petrol,Manual,248876,Used,39239.12,3 Series,Mid-range
608,Tesla,2007,2.4,Electric,Automatic,9004,New,98939.58,Model 3,Luxury
609,Honda,2009,1.9,Hybrid,Automatic,115018,Like_New,79380.99,Civic,Luxury
610,Toyota,2005,2.9,Petrol,Automatic,25792,New,11783.11,Prius,Affordable
611,BMW,2014,5.0,Petrol,Automatic,54645,New,87879.25,5 Series,Luxury
612,Ford,2015,3.0,Petrol,Manual,7232,New,65163.82,Fiesta,Expensive
613,BMW,2016,4.8,Diesel,Automatic,54766,New,89606.41,X5,Luxury
614,BMW,2007,1.6,Petrol,Automatic,120601,Like_New,37462.42,X5,Mid-range
615,Honda,2007,4.9,Diesel,Automatic,81588,New,49129.29,Fit,Mid-range
